Pitcher,PitcherThrows,PitcherTeam,TaggedPitchType,n,dre_hat_mean,run_suppress_mean,StuffPlus_mean,StuffPlus_median,RV,RelSpeed_mean,SpinRate_mean,spinDir_mean,RelHeight_mean,RelSide_mean,Extension_mean,InducedVertBreak_mean,HorzBreak_mean,delta_velo_mean,delta_IVB_mean,delta_HB_mean,RV/100,SwStr%
"Calhoun, Hudson",Right,OLE_REB,Slider,123,-0.01139088018415889,0.01139088018415889,95.0844646752953,88.35703841208306,3.8929999999999993,80.18325707317074,2536.9597220731707,48.29985299186992,6.060579781725866,2.276338298418691,5.355784691675741,-10.175617642276423,-12.490013983739837,-13.319232926829264,-30.574802642276424,-19.284013983739836,3.165040650406504,19.51219512195122
"Collopy, Patrick",Left,OLE_REB,All,571,-0.012703354720134317,0.012703354720134317,90.5038423809571,89.77768969739533,26.246,85.78803166256594,2004.2429195497941,169.4197984168126,6.707411086459016,-1.2930052625358588,6.1899971090516255,11.464549247794741,-7.774687688588527,-11.322114519238921,-11.33451999773826,-12.76810145076475,4.596497373029773,12.43432574430823
"Collopy, Patrick",Left,OLE_REB,ChangeUp,33,-0.010256032581391529,0.010256032581391529,110.5538681119779,119.4662094896851,4.35,77.00290727272727,1264.7374714848486,144.0908263030303,6.554403636363636,-1.414640606060606,6.514349090909091,11.663586363636364,-7.402091515151516,-13.096832727272725,-4.1919936363636365,-5.395183484848484,13.18181818181818,18.181818181818183
"Collopy, Patrick",Left,OLE_REB,Cutter,15,-0.012605565479413933,0.012605565479413933,100.67331747177869,110.83498983674875,1.9999999999999998,81.20233333333334,1951.2243689333334,155.38557606666666,6.438304666666666,-1.6342206666666668,6.9081893333333335,10.078226,-5.180072,-8.897406666666663,-5.777354,-7.617202999999999,13.333333333333334,13.333333333333334
"Collopy, Patrick",Left,OLE_REB,Fastball,318,-0.014707411406495138,0.014707411406495138,91.2134802221522,91.94461260771082,16.012999999999998,90.05355880503144,2124.135858128931,140.57423184905662,6.773715188679246,-1.2744373899371069,6.195253682539683,16.12464468553459,-12.398847987421384,,,,5.035534591194968,9.119496855345911
"Collopy, Patrick",Left,OLE_REB,Sinker,36,-0.015967879417269085,0.015967879417269085,94.75837249058215,93.48961163118875,2.093,90.36637916666668,2043.5347836666665,129.17049027777776,6.6174225,-1.5576577777777778,6.417786111111111,12.154183055555556,-13.616176388888888,,,,5.813888888888888,11.11111111111111
"Collopy, Patrick",Left,OLE_REB,Slider,164,-0.008728914858513808,0.008728914858513808,82.83657428550538,79.25342505661604,1.8589999999999995,78.83842932515338,1929.1690329325154,241.11392170731708,6.653850368098159,-1.2278549079754602,6.002828220858896,2.256940490797546,2.1458098159509205,-11.261310674846623,-13.598639509202455,-14.943084815950918,1.1335365853658534,18.29268292682927
"Collopy, Patrick",Left,OLE_REB,Splitter,5,-0.008548092947232026,0.008548092947232026,103.38605732526246,109.47126478319643,-0.069,81.222276,1598.3656944,151.4994898,6.712348,-0.8789159999999999,6.059438,14.972007999999999,-7.254674,-8.877463999999998,-0.8835719999999995,-5.5426009999999994,-1.3800000000000001,0.0
"Elliott, Hunter",Left,OLE_REB,All,661,-0.01509657060083257,0.01509657060083257,103.72566243389191,102.15455291688767,48.614999999999995,85.80913299908114,2194.3948550493396,155.77159923903176,5.7166371298015335,-1.4323718033671524,6.355329245678755,12.790024321208803,-8.968433029431147,-8.84313014925373,-11.342628940298507,-3.644363268656716,7.3547655068078654,16.036308623298034
"Elliott, Hunter",Right,OLE_REB,All,2,-0.01866167004425038,0.01866167004425038,109.74385376108087,109.74385376108087,1.3370000000000002,83.60827,2336.5245975,185.469911,5.908445,-2.029495,6.065525,14.25235,-2.4290200000000004,-10.429119999999998,-12.840554999999998,-8.328965,66.85000000000001,50.0
"Elliott, Hunter",Left,OLE_REB,ChangeUp,188,-0.006941478120554601,0.006941478120554601,96.64348232177146,98.90018711206505,12.210999999999999,81.41932845744681,1856.5337840904256,113.03149063829787,5.599748497178856,-1.6174126151809192,6.347303653157714,9.001643138297872,-16.27700909574468,-8.880671542553188,-9.503011861702127,5.4456840957446815,6.495212765957446,24.46808510638298
